,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
0,1.7550181150436401,0.2723945081233978,0.5144538879394531,0.04620078578591347,1.4506325721740723,0.3673342168331146,0.6445220112800598,0.11451349407434464
1,1.427097201347351,0.40365028381347656,0.6612045168876648,0.15581358969211578,1.2905324697494507,0.4311079680919647,0.675651490688324,0.19147837162017822
2,1.2958557605743408,0.4518972337245941,0.6869776844978333,0.21950764954090118,1.1760822534561157,0.4696514308452606,0.6973739266395569,0.24405156075954437
3,1.2027690410614014,0.48432669043540955,0.7055862545967102,0.2649419605731964,1.0931679010391235,0.49764981865882874,0.7131707668304443,0.28387102484703064
4,1.1301054954528809,0.5090920925140381,0.7190072536468506,0.30028489232063293,1.0261670351028442,0.5196436047554016,0.7248222827911377,0.3154407739639282
5,1.0735979080200195,0.5290144681930542,0.7299809455871582,0.3293423056602478,0.9899628758430481,0.5377544164657593,0.7352201342582703,0.3423277735710144
6,1.0197614431381226,0.5456139445304871,0.7396439909934998,0.3539978563785553,0.9434517621994019,0.5534067153930664,0.7440274357795715,0.36533549427986145
7,0.9767566323280334,0.5602602362632751,0.74749356508255,0.3757117986679077,0.9128167033195496,0.5669794082641602,0.7511966824531555,0.38568565249443054
8,0.9414980411529541,0.5731756687164307,0.7544798851013184,0.3949064016342163,0.88582843542099,0.5791110396385193,0.7578074336051941,0.4037007987499237
9,0.9038991928100586,0.5846208333969116,0.7606798410415649,0.41194453835487366,0.8712397217750549,0.5898851156234741,0.7635447978973389,0.4198375344276428
10,0.8713552355766296,0.5947859883308411,0.7661799788475037,0.42737001180648804,0.8353345990180969,0.599685549736023,0.7688588500022888,0.4346587359905243
11,0.8429617285728455,0.604216456413269,0.7711482048034668,0.44156622886657715,0.8342729210853577,0.6085678935050964,0.7733144760131836,0.4481132924556732
12,0.8159481287002563,0.6127848625183105,0.775415301322937,0.4544650912284851,0.8211398720741272,0.6168352961540222,0.7775005102157593,0.46060410141944885
13,0.7893720269203186,0.6206343173980713,0.7793357968330383,0.46641406416893005,0.7995596528053284,0.6244556307792664,0.7812962532043457,0.4722641110420227
14,0.7708881497383118,0.6280055046081543,0.7830647230148315,0.4778013229370117,0.7960949540138245,0.6314560770988464,0.7848663926124573,0.4831312894821167
15,0.7412048578262329,0.6348785758018494,0.7865460515022278,0.48841217160224915,0.7715542316436768,0.6382058262825012,0.7882004976272583,0.4935440123081207
16,0.7220938801765442,0.6413702368736267,0.7898223400115967,0.49842917919158936,0.7505024671554565,0.6444923281669617,0.7914144396781921,0.5032817721366882
17,0.7009701728820801,0.6475986242294312,0.7930055260658264,0.5080562233924866,0.7560170888900757,0.6505983471870422,0.7944965362548828,0.5126192569732666
18,0.6867859363555908,0.6533641815185547,0.7958095073699951,0.5169736742973328,0.7266165018081665,0.6561861038208008,0.7972186803817749,0.5212414264678955
19,0.6604861617088318,0.6589393615722656,0.7986148595809937,0.5254765152931213,0.7179366946220398,0.6616563200950623,0.7999913692474365,0.5296986699104309
20,0.6455454230308533,0.6642289161682129,0.8012188673019409,0.5336278080940247,0.7150300741195679,0.6668380498886108,0.8025338649749756,0.537614643573761
21,0.6271952986717224,0.6693549752235413,0.8037803769111633,0.5415240526199341,0.7112271189689636,0.6718664765357971,0.8050246238708496,0.5453721880912781
22,0.6134006381034851,0.6742540597915649,0.8061732649803162,0.5490416884422302,0.6915451884269714,0.6766285300254822,0.8073890209197998,0.5526119470596313
23,0.591421365737915,0.6789616346359253,0.8085954189300537,0.5561522841453552,0.6849718689918518,0.6813110709190369,0.8098041415214539,0.5597065091133118
24,0.5801673531532288,0.6835044026374817,0.810887336730957,0.5631446242332458,0.6822558045387268,0.6857462525367737,0.8119920492172241,0.5665349364280701
