,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
0,2.0188868045806885,0.13140347599983215,0.23425696790218353,0.006780494004487991,1.6818886995315552,0.20564986765384674,0.5405084490776062,0.04151792451739311
1,1.296000599861145,0.2837134599685669,0.6114711165428162,0.10618681460618973,1.0496693849563599,0.3630932569503784,0.6851943731307983,0.19045378267765045
2,0.9117996096611023,0.4247150719165802,0.7275223731994629,0.26173633337020874,0.8529888391494751,0.47597643733024597,0.7579103708267212,0.3242505192756653
3,0.7285326719284058,0.5148881077766418,0.776949405670166,0.3740226626396179,0.7301649451255798,0.5487021803855896,0.7925930619239807,0.41762661933898926
4,0.6009179353713989,0.5759890675544739,0.8043612837791443,0.4529329836368561,0.6849880814552307,0.6001936197280884,0.8141641616821289,0.48467540740966797
5,0.5102115869522095,0.6203155517578125,0.8219491839408875,0.5110461711883545,0.7419899106025696,0.6387944221496582,0.8291589021682739,0.5354934930801392
6,0.4382464587688446,0.6547136306762695,0.8354436755180359,0.5566732287406921,0.8266095519065857,0.6688165664672852,0.841002345085144,0.5749227404594421
7,0.3885555565357208,0.6812006235122681,0.8458126187324524,0.5909584760665894,0.6207301020622253,0.6932122707366943,0.8507797718048096,0.6070263385772705
8,0.34068772196769714,0.7041314840316772,0.8552493453025818,0.6215659379959106,0.7210677266120911,0.7139467597007751,0.8590216636657715,0.6347149014472961
9,0.30394110083580017,0.7229135632514954,0.8625301122665405,0.6467912197113037,0.6344077587127686,0.7315858602523804,0.8661192655563354,0.6583742499351501
10,0.2628311216831207,0.7396215200424194,0.869542121887207,0.669028103351593,0.6902923583984375,0.7471374273300171,0.872575581073761,0.6791106462478638
11,0.2464495152235031,0.7539272308349609,0.8752398490905762,0.6881297826766968,0.6889387965202332,0.7604761719703674,0.8778386116027832,0.6968743205070496
12,0.2062196135520935,0.7666386365890503,0.8803496956825256,0.7050995826721191,0.6805076003074646,0.7726674675941467,0.8829044699668884,0.7130929827690125
13,0.1866452991962433,0.7782415151596069,0.8852553367614746,0.7204872369766235,0.8131504654884338,0.7834569811820984,0.8873433470726013,0.7274577021598816
14,0.1655251383781433,0.7883350849151611,0.8893265724182129,0.7339944243431091,0.7152378559112549,0.7931612730026245,0.8913888931274414,0.7404316067695618
15,0.14500871300697327,0.7977091073989868,0.8933760523796082,0.7464549541473389,0.6991032361984253,0.8020913600921631,0.8952826857566833,0.7522571682929993
16,0.13120414316654205,0.8062153458595276,0.8970693945884705,0.7577152848243713,0.743318498134613,0.810109555721283,0.8987066149711609,0.7629085183143616
17,0.1611330807209015,0.8135309815406799,0.9000201225280762,0.7674795389175415,0.7328134179115295,0.816836416721344,0.901362419128418,0.7718598246574402
18,0.13934344053268433,0.8200233578681946,0.9026780128479004,0.7760658860206604,0.6888715028762817,0.8232832551002502,0.90411376953125,0.7803466320037842
19,0.11714578419923782,0.8263649940490723,0.905457079410553,0.7844111919403076,0.6791523098945618,0.8293320536613464,0.9067626595497131,0.7883121371269226
20,0.11048456281423569,0.8321605920791626,0.9080206751823425,0.7920234799385071,0.8030107021331787,0.8349413275718689,0.9092358350753784,0.7956729531288147
21,0.10096922516822815,0.8376518487930298,0.9104578495025635,0.7992130517959595,0.7775934338569641,0.8401133418083191,0.9114900827407837,0.8024533987045288
22,0.11004868894815445,0.8424214124679565,0.9124518632888794,0.8054954409599304,0.7721060514450073,0.8447455763816833,0.9134724140167236,0.808530330657959
23,0.1360453963279724,0.8467738628387451,0.9142923355102539,0.8112009763717651,0.7784526348114014,0.8487874269485474,0.9151341319084167,0.8138338327407837
24,0.09739579260349274,0.8508398532867432,0.916029691696167,0.8165134787559509,0.7425014972686768,0.8528686165809631,0.9169201254844666,0.819167971611023
