,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
0,1.8137773275375366,0.24734948575496674,0.5026986002922058,0.031092986464500427,1.6210805177688599,0.33304402232170105,0.5996439456939697,0.08600090444087982
1,1.4824697971343994,0.3677416443824768,0.6180866956710815,0.12437247484922409,1.374085545539856,0.3978455364704132,0.6399421691894531,0.16032379865646362
2,1.331206202507019,0.42006975412368774,0.6551996469497681,0.18926364183425903,1.264714002609253,0.4399082064628601,0.6694114804267883,0.2160375416278839
3,1.2249531745910645,0.45638230443000793,0.6807586550712585,0.23852336406707764,1.1373916864395142,0.47196340560913086,0.6918271780014038,0.2597405016422272
4,1.132757306098938,0.48559826612472534,0.7006654143333435,0.2786537706851959,1.0578031539916992,0.4983551800251007,0.7085316181182861,0.2967830300331116
5,1.0563966035842896,0.5094487071037292,0.7149894833564758,0.31319230794906616,0.9547865986824036,0.5203240513801575,0.721787691116333,0.3290647566318512
6,0.990720808506012,0.5301677584648132,0.727459728717804,0.34360960125923157,0.9223017692565918,0.5396630167961121,0.7332401871681213,0.3575463593006134
7,0.9384682774543762,0.5482385158538818,0.7381767630577087,0.37009841203689575,0.8693439364433289,0.5565773248672485,0.7431104183197021,0.3824407458305359
8,0.8919819593429565,0.5640501976013184,0.7473706603050232,0.3936617374420166,0.8319307565689087,0.5713191628456116,0.7515147924423218,0.4045429229736328
9,0.8513895869255066,0.5781186819076538,0.755414605140686,0.41470420360565186,0.8208361268043518,0.584699809551239,0.759023904800415,0.4245331585407257
10,0.8160290122032166,0.5908013582229614,0.7622910141944885,0.43374454975128174,0.772437572479248,0.5968364477157593,0.7655465602874756,0.44275885820388794
11,0.7885760068893433,0.6023291945457458,0.7683846354484558,0.45105600357055664,0.8045493364334106,0.6076486706733704,0.7711194157600403,0.4590305984020233
12,0.7546828389167786,0.6126191020011902,0.7735452651977539,0.46663814783096313,0.7644362449645996,0.617580235004425,0.7760995030403137,0.47411179542541504
13,0.7331206202507019,0.6221832633018494,0.7784796357154846,0.4811800718307495,0.7348421216011047,0.6267690658569336,0.7809139490127563,0.48807552456855774
14,0.7112501859664917,0.6310189962387085,0.7830770611763,0.49448028206825256,0.7350901365280151,0.6351954936981201,0.7851893901824951,0.5007906556129456
15,0.6866621375083923,0.6391478776931763,0.7871884703636169,0.5068077445030212,0.7115589380264282,0.6430986523628235,0.7891916036605835,0.5127449631690979
16,0.6714116930961609,0.6467498540878296,0.7909653782844543,0.5182822346687317,0.6836956739425659,0.6503883600234985,0.7927824258804321,0.5237388014793396
17,0.6548128724098206,0.6538428068161011,0.7944725751876831,0.5289376378059387,0.6695922017097473,0.6572603583335876,0.7962315678596497,0.5341082215309143
18,0.6356338858604431,0.660478413105011,0.7978193759918213,0.5389751195907593,0.6879386901855469,0.6636485457420349,0.7993932962417603,0.5437219142913818
19,0.6177903413772583,0.6666629910469055,0.800848126411438,0.5482702851295471,0.6595184803009033,0.6696674227714539,0.8023208379745483,0.552772045135498
20,0.6048096418380737,0.6724578738212585,0.8036377429962158,0.5570559501647949,0.642630398273468,0.6753156185150146,0.8050991892814636,0.5613126754760742
21,0.5919479131698608,0.678037703037262,0.8064425587654114,0.5654101371765137,0.6550323963165283,0.6807356476783752,0.807844340801239,0.5694808959960938
22,0.5770009756088257,0.6832489967346191,0.8090963959693909,0.5733020901679993,0.6401330232620239,0.6857861876487732,0.8104164600372314,0.577104389667511
23,0.5629385709762573,0.6881986260414124,0.8115838170051575,0.5807396173477173,0.6646970510482788,0.6905885338783264,0.8127428889274597,0.5843242406845093
24,0.5564889311790466,0.6928773522377014,0.8137900829315186,0.5877860188484192,0.6496486067771912,0.6951298117637634,0.8148816823959351,0.5911580920219421
